"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.208176430E2,1.902094574E0,-5.945635986E-1,-1.153950348E0
1.208275700E2,1.518741760E0,-1.078207855E0,5.592370605E-1
1.208374970E2,1.222807159E0,-1.558109894E0,1.815724182E0
1.208474240E2,8.595126343E-1,-1.982627106E0,2.454146576E0
1.208573510E2,4.375401306E-1,-2.102078705E0,2.707120514E0
1.208672780E2,2.844085693E-2,-2.063608704E0,2.755769348E0
1.208772050E2,-2.977308655E-1,-1.807191925E0,2.603984985E0
1.208871320E2,-3.870950317E-1,-1.456022186E0,2.439776459E0
1.208970580E2,-3.580554199E-1,-1.263522491E0,2.262694702E0
1.209069850E2,-3.986210632E-1,-1.190324707E0,1.977388000E0
1.209169120E2,-2.897973633E-1,-1.281335449E0,1.348994751E0
1.209268390E2,-2.017803955E-1,-1.939516754E0,7.048841858E-1
1.209367660E2,-1.812730408E-1,-2.918780365E0,5.135820007E-1
1.209466930E2,-4.775070190E-2,-3.802243195E0,7.506889343E-1
1.209566200E2,1.453477478E-1,-4.873864746E0,1.160386963E0
1.209665470E2,3.875440979E-1,-6.765481110E0,1.424886932E0
1.209764730E2,1.797761536E-1,-9.606573029E0,1.171314240E0
1.209864000E2,-3.400927734E-1,-1.337753128E1,9.023236084E-1
1.209963270E2,-7.869136047E-1,-1.825932953E1,1.024918671E0
1.210062540E2,-8.186476135E-1,-2.252785309E1,1.834884338E0
1.210161810E2,-7.331753540E-1,-2.517554718E1,3.345093842E0
1.210261080E2,3.357518005E-1,-2.629641632E1,5.226830750E0
1.210360350E2,1.386267242E0,-2.734513550E1,7.629634094E0
1.210459620E2,1.620230713E0,-2.987158173E1,9.970017242E0
1.210558880E2,2.220332794E0,-3.208936981E1,1.140208923E1
1.210658150E2,2.701731720E0,-3.338238098E1,1.117620895E1
1.210757420E2,2.724484406E0,-3.399535629E1,9.706565094E0
1.210856690E2,2.820883942E0,-3.329855530E1,7.816295929E0
1.210955960E2,3.155737610E0,-3.088527374E1,5.990841980E0
1.211055230E2,3.019520874E0,-2.732402939E1,4.615052948E0
1.211154500E2,2.407294006E0,-2.306059525E1,4.051175537E0
1.211253770E2,1.323248291E0,-1.893712006E1,3.954776001E0
1.211353030E2,2.423460388E-1,-1.508098892E1,4.014202423E0
1.211452300E2,-4.041595459E-1,-1.168021088E1,3.524720306E0
1.211551570E2,-6.560856628E-1,-8.674161987E0,2.249073029E0
1.211650840E2,-3.728746033E-1,-5.766757965E0,2.377056885E-1
1.211750110E2,-8.337661743E-2,-3.018323364E0,-2.185904388E0
1.211849380E2,-4.939727783E-3,-8.593629456E-1,-4.274211731E0
1.211948650E2,9.819580078E-2,5.771997070E-1,-5.720354462E0
1.212047920E2,5.361849976E-1,1.672771454E0,-6.696624298E0
1.212147180E2,1.087338867E0,2.425106964E0,-7.162305908E0
1.212246450E2,1.291963348E0,2.616558838E0,-7.309000854E0
1.212345720E2,1.589993591E0,2.520159302E0,-7.107669525E0
1.212444990E2,1.852697296E0,2.226320343E0,-6.769971771E0
1.212544260E2,2.065404968E0,1.767225037E0,-6.293961639E0
1.212643530E2,2.303709412E0,1.368603973E0,-5.765560455E0
1.212742800E2,2.559826813E0,8.705895996E-1,-5.112917633E0
1.212842070E2,2.876119080E0,3.662882996E-1,-4.041445770E0
1.212941330E2,3.238665161E0,-1.526824951E-2,-2.989433441E0
1.213040600E2,3.327430573E0,-6.050418091E-1,-2.221829681E0
1.213139870E2,3.410058746E0,-1.349593506E0,-1.875599670E0
1.213239140E2,3.858077087E0,-2.045496368E0,-1.754501495E0
1.213338410E2,4.288132782E0,-2.764451294E0,-1.883084106E0
1.213437680E2,4.451742554E0,-3.453767853E0,-1.291813660E0
1.213536950E2,4.520599365E0,-3.652105408E0,-3.158432007E-2
1.213636210E2,4.300706635E0,-3.747307434E0,1.037342834E0
1.213735480E2,3.875291290E0,-3.911066895E0,2.333497467E0
1.213834750E2,3.263214111E0,-4.094734955E0,3.775149536E0
1.213934020E2,2.993325348E0,-4.107458496E0,4.796176300E0
1.214033290E2,2.416724396E0,-4.229903870E0,5.125341797E0
1.214132560E2,2.125430145E0,-4.386927338E0,4.597090302E0
1.214231830E2,1.832040253E0,-5.265600128E0,3.540287933E0
1.214331100E2,1.256786499E0,-7.075187073E0,2.459685059E0
1.214430360E2,7.059320068E-1,-9.214538269E0,1.271905060E0
1.214529630E2,4.176315308E-2,-1.208242447E1,2.718347168E-1
1.214628900E2,-4.575984192E-1,-1.542407547E1,2.838098145E-1
1.214728170E2,-9.876461792E-1,-1.851589600E1,1.659748535E0
1.214827440E2,-1.579216003E0,-2.131357819E1,4.249812469E0
1.214926710E2,-2.084265747E0,-2.416305267E1,7.532186737E0
1.215025980E2,-2.439327393E0,-2.771022629E1,1.103669907E1
1.215125250E2,-3.278482361E0,-3.188369751E1,1.378752869E1
1.215224510E2,-3.720064087E0,-3.527818863E1,1.576641357E1
1.215323780E2,-3.672014008E0,-3.741319885E1,1.618314697E1
1.215423050E2,-3.261118469E0,-3.718372604E1,1.447624649E1
1.215522320E2,-2.834954681E0,-3.388353882E1,1.091170898E1
1.215621590E2,-1.942809906E0,-2.860955612E1,8.017028503E0
1.215720860E2,-1.198856964E0,-2.333018463E1,5.531447296E0
1.215820130E2,-3.867956543E-1,-1.875015884E1,3.142714691E0
1.215919369E2,5.406756592E-1,-1.493504242E1,1.151106262E0
1.216018629E2,1.531614990E0,-1.184187469E1,-7.113208008E-1
1.216117899E2,2.451152802E0,-9.272318115E0,-2.405348053E0
1.216217169E2,3.180885315E0,-7.073540497E0,-3.710184631E0
1.216316439E2,3.523971863E0,-5.153333588E0,-4.370012512E0
1.216415709E2,3.744163971E0,-3.405568085E0,-4.623285828E0
1.216514979E2,3.955075378E0,-1.838776245E0,-5.111869812E0
1.216614249E2,4.198469238E0,-4.962181091E-1,-5.737119598E0
1.216713519E2,4.638853455E0,8.649014282E-1,-6.027515717E0
1.216812779E2,4.988825684E0,1.800306244E0,-6.156697083E0
1.216912049E2,5.108876038E0,1.958527222E0,-6.164630585E0
1.217011319E2,5.013973389E0,1.695224762E0,-6.227649536E0
1.217110589E2,4.762646027E0,1.365310822E0,-6.024971008E0
1.217209859E2,4.316423950E0,8.982820129E-1,-5.270839233E0
1.217309129E2,3.742068329E0,1.475930786E-1,-3.995341644E0
1.217408399E2,3.226091309E0,-8.087681580E-1,-2.162552948E0
1.217507669E2,2.712658997E0,-1.313219147E0,-7.219487000E-1
1.217606929E2,2.400408325E0,-1.393601990E0,1.199006653E-1
1.217706199E2,2.085762634E0,-1.275647278E0,6.824308777E-1
1.217805469E2,1.752106476E0,-1.127605133E0,1.276695099E0
1.217904739E2,1.426982574E0,-1.031205597E0,1.948797455E0
1.218004009E2,9.925859070E-1,-9.283694458E-1,2.481539612E0
1.218103279E2,5.941145325E-1,-8.830137634E-1,2.675087128E0
1.218202549E2,2.594105530E-1,-9.171427917E-1,2.997666321E0
1.218301819E2,-1.842668152E-1,-1.123264160E0,3.256178741E0
1.218401079E2,-5.734574890E-1,-1.506766663E0,3.333567810E0
1.218500349E2,-6.858737183E-1,-1.995500336E0,3.248993683E0
1.218599619E2,-6.255491638E-1,-2.719993744E0,3.228037262E0
1.218698889E2,-7.409591675E-1,-3.928131409E0,3.344345398E0
1.218798159E2,-1.014141083E0,-5.430706787E0,3.426374817E0
1.218897429E2,-1.377435608E0,-7.145690460E0,3.744912415E0
1.218996699E2,-1.427731018E0,-8.635991364E0,4.033961334E0
1.219095959E2,-1.617536316E0,-1.106873245E1,3.259471893E0
1.219195229E2,-2.863245850E0,-1.529040344E1,1.309027863E0
1.219294499E2,-3.289709015E0,-1.949860245E1,-7.214996338E-1
1.219393769E2,-3.326083374E0,-2.227772324E1,-2.645897827E0
1.219493039E2,-2.279908905E0,-2.363839371E1,-3.464545441E0
1.219592309E2,-4.793032837E-1,-2.477033981E1,-2.316882019E0
1.219691579E2,1.065933380E0,-2.624327682E1,-8.352630615E-2
1.219790849E2,1.721420288E0,-2.886223068E1,3.319497070E0
1.219890109E2,1.654659119E0,-3.181543945E1,6.254593506E0
1.219989379E2,1.778002625E0,-3.401960587E1,8.432564392E0
1.220088649E2,2.216889954E0,-3.421599747E1,9.595346375E0
1.220187919E2,2.469714203E0,-3.230013153E1,9.263187103E0
1.220287189E2,2.494412842E0,-2.921549606E1,7.250921631E0
1.220386459E2,2.794838104E0,-2.525158905E1,4.768932953E0
1.220485729E2,2.604583740E0,-2.149904251E1,2.940335541E0
1.220584999E2,1.647024994E0,-1.856065292E1,1.976040802E0
1.220684259E2,7.382647705E-1,-1.563259186E1,1.949545898E0
1.220783529E2,-2.799179077E-2,-1.273955795E1,1.831291809E0
1.220882799E2,-5.770500183E-1,-1.014620087E1,1.506616974E0
1.220982069E2,-5.888754272E-1,-7.385791168E0,1.228944397E0
1.221081339E2,-4.427792358E-1,-4.588108978E0,6.523434448E-1
1.221180609E2,-3.635939026E-1,-2.120490417E0,8.502319336E-2
1.221279879E2,-1.517843628E-1,1.886077881E-2,-5.701643372E-1
1.221379149E2,7.978408813E-2,1.637893982E0,-1.555415497E0
1.221478409E2,5.257067871E-1,2.816992035E0,-3.019371185E0
1.221577679E2,9.626481628E-1,3.637435913E0,-4.391417999E0
1.221676949E2,1.306333466E0,4.049828339E0,-4.965773621E0
1.221776219E2,1.521286469E0,3.998784485E0,-4.919519806E0
1.221875489E2,1.594184875E0,3.450025635E0,-4.341871033E0
1.221974759E2,1.564396820E0,2.545606384E0,-3.423979797E0
1.222074029E2,1.648821259E0,1.814227295E0,-2.270777893E0
1.222173289E2,1.864971771E0,1.284778290E0,-1.049168243E0
1.222272559E2,1.978585510E0,9.297166443E-1,1.889071655E-1
1.222371829E2,2.070344696E0,6.812333679E-1,1.251697083E0
1.222471099E2,2.351909180E0,6.197113037E-1,2.161056061E0
1.222570369E2,2.571951599E0,4.776567078E-1,2.745740204E0
1.222669639E2,2.563569031E0,9.999206543E-2,3.040776672E0
1.222768909E2,2.457589417E0,-4.155358887E-1,3.178639984E0
1.222868179E2,2.324516144E0,-9.345066833E-1,3.262315979E0
1.222967439E2,2.290686493E0,-1.394949188E0,2.875370636E0
1.223066709E2,2.069895630E0,-1.923350372E0,2.008373566E0
1.223165979E2,1.885329437E0,-2.162253571E0,1.627565460E0
1.223265249E2,1.747765503E0,-2.251617737E0,1.517993317E0
1.223364519E2,1.477277985E0,-2.469863892E0,1.598825226E0
1.223463789E2,1.001716919E0,-3.324736176E0,1.825453949E0
1.223563059E2,4.757107544E-1,-5.057532806E0,2.290985870E0
1.223662329E2,1.444496155E-1,-8.063432007E0,2.059716797E0
1.223761589E2,-1.407073975E-1,-1.293834457E1,1.535207520E0
1.223860859E2,-1.028361511E-1,-1.857801682E1,7.506889343E-1
1.223960129E2,-4.568499756E-1,-2.418131470E1,-7.461982727E-1
1.224059399E2,-1.439855804E0,-2.858141464E1,-1.132395172E0
1.224158669E2,-1.661694489E0,-3.030732559E1,4.724176025E-1
1.224257939E2,-1.480271759E0,-2.966246658E1,2.937491455E0
1.224357209E2,-1.629062347E0,-2.929857330E1,5.072052612E0
1.224456479E2,-1.842518463E0,-3.003174866E1,6.474785614E0
1.224555739E2,-1.949246521E0,-3.105831390E1,6.674470367E0
1.224655009E2,-1.682800598E0,-3.185405914E1,6.031856689E0
1.224754279E2,-6.144721985E-1,-3.151172104E1,5.010530548E0
1.224853549E2,1.022373962E0,-2.970901978E1,3.211721191E0
1.224952819E2,2.624642029E0,-2.702764572E1,1.444795532E0
1.225052089E2,3.352578278E0,-2.424463303E1,4.950205994E-1
1.225151359E2,3.189267883E0,-2.129516647E1,3.956272888E-1
1.225250619E2,2.618355103E0,-1.796040115E1,7.110214233E-1
1.225349889E2,2.106120300E0,-1.434796326E1,7.587721252E-1
1.225449159E2,1.751956787E0,-1.057026901E1,-3.577560425E-2
1.225548429E2,1.667232971E0,-7.094347229E0,-1.217717743E0
1.225647699E2,1.710792389E0,-4.280498657E0,-2.770887909E0
1.225746969E2,1.638193359E0,-2.012415161E0,-4.710554352E0
1.225846239E2,1.879940643E0,-9.654922485E-2,-6.053112488E0
1.225945545E2,2.208208008E0,1.408720551E0,-6.585704956E0
1.226044805E2,2.148781586E0,2.399809570E0,-6.562652893E0
1.226144075E2,2.190993805E0,2.998265076E0,-5.747897186E0
1.226243345E2,2.180814972E0,3.121159515E0,-4.493356018E0
1.226342615E2,2.124831390E0,3.047662354E0,-3.239862671E0
1.226441885E2,2.310295715E0,3.155587921E0,-2.235900421E0
1.226541155E2,2.504292297E0,3.212170258E0,-1.719624023E0
1.226640425E2,2.573448486E0,3.060236206E0,-1.528321838E0
1.226739695E2,2.603535919E0,2.737058258E0,-1.441652069E0
1.226838955E2,2.425106964E0,2.337539063E0,-1.603764954E0
1.226938225E2,2.201472015E0,2.083068237E0,-1.649569702E0
1.227037495E2,1.774709473E0,1.711241455E0,-1.404080200E0
1.227136765E2,1.226998444E0,1.229842529E0,-8.864566040E-1
1.227236035E2,7.192543030E-1,8.876541138E-1,-1.993853760E-1
1.227335305E2,3.126997375E-1,5.535488892E-1,6.741979980E-1
1.227434575E2,-6.825805664E-2,-7.200027466E-2,1.351838837E0
1.227533835E2,-3.420387268E-1,-1.052162018E0,1.855840759E0
1.227633105E2,-3.914360046E-1,-1.902094574E0,2.244432678E0
1.227732375E2,-4.459226990E-1,-2.470612335E0,2.385140076E0
1.227831645E2,-3.887416077E-1,-3.195405121E0,2.893782349E0
1.227930915E2,-1.062789917E-1,-3.648961945E0,3.799698486E0
1.228030185E2,4.670288086E-2,-4.256847839E0,4.581522675E0
1.228129455E2,2.245330811E-2,-5.498515778E0,5.245092773E0
1.228228725E2,2.185455322E-2,-7.510481873E0,5.538332977E0
1.228327985E2,-3.637435913E-1,-1.024080414E1,5.306016083E0
1.228427255E2,-8.140072632E-1,-1.358065887E1,4.390370178E0
1.228526525E2,-8.991801453E-1,-1.788705368E1,3.464246063E0
1.228625795E2,-8.026309204E-1,-2.298739746E1,2.740201721E0
1.228725065E2,-9.867480469E-1,-2.822650269E1,2.747237091E0
1.228824335E2,-1.314716034E0,-3.224190262E1,4.159250793E0
1.228923605E2,-1.728605347E0,-3.410687439E1,6.557413788E0
1.229022865E2,-2.427202606E0,-3.477972519E1,8.922495575E0
1.229122135E2,-3.182232513E0,-3.465473511E1,1.011461655E1
1.229221405E2,-3.359763336E0,-3.356260620E1,1.005504044E1
1.229320675E2,-2.869383087E0,-3.121219391E1,8.969348145E0
1.229419945E2,-1.927242279E0,-2.826108078E1,6.752458191E0
1.229519215E2,-3.815565491E-1,-2.501972122E1,3.858077087E0
1.229618485E2,1.284628601E0,-2.177162567E1,8.762777710E-1
1.229717755E2,2.620600433E0,-1.910522049E1,-1.813029785E0
1.229817015E2,3.705993347E0,-1.680375641E1,-3.613635406E0
1.229916285E2,4.702920227E0,-1.413794998E1,-3.844605103E0
1.230015555E2,5.348377991E0,-1.149489624E1,-3.334316254E0
1.230114825E2,5.731281738E0,-9.237590332E0,-2.794987793E0
1.230214095E2,5.793701935E0,-7.239545288E0,-2.599943390E0
1.230313365E2,5.694009247E0,-5.347330170E0,-2.611469421E0
1.230412635E2,5.475164337E0,-3.572021942E0,-2.970422974E0
1.230511905E2,4.889432373E0,-2.134112091E0,-3.558699646E0
1.230611165E2,4.163292389E0,-7.343728638E-1,-3.703149261E0
1.230710435E2,3.412004700E0,7.120692444E-1,-3.419339447E0
1.230809705E2,2.790646820E0,1.956132202E0,-2.763553162E0
1.230908975E2,2.207609253E0,2.751128998E0,-2.254312134E0
1.231008245E2,1.695673828E0,2.935695190E0,-2.051483917E0
1.231107515E2,1.220861206E0,2.870131531E0,-2.218237152E0
1.231206785E2,1.072220306E0,2.648143158E0,-2.928360443E0
1.231306045E2,9.819580078E-1,2.082020416E0,-3.866908722E0
1.231405315E2,9.008267212E-1,1.631607056E0,-4.175716553E0
1.231504585E2,8.532257080E-1,1.415905609E0,-3.665876770E0
1.231603855E2,7.277865601E-1,1.276246033E0,-2.520608368E0
1.231703125E2,6.012995911E-1,1.063388672E0,-1.166673889E0
1.231802395E2,4.269122314E-1,7.466473389E-1,2.570155334E-1
1.231901665E2,2.188449097E-1,5.911207581E-1,1.655856628E0
1.232000935E2,-5.523513794E-2,2.128573608E-1,2.851570129E0
1.232100195E2,-2.652484131E-1,-2.902464294E-1,3.834725647E0
1.232199465E2,-4.534071350E-1,-9.102571106E-1,4.401596832E0
1.232298735E2,-7.255412292E-1,-1.557660828E0,4.364174652E0
1.232398005E2,-7.972421265E-1,-2.271526337E0,3.916904755E0
1.232497275E2,-1.037941589E0,-3.513343964E0,3.340453491E0
1.232596545E2,-1.622026978E0,-5.556744690E0,2.633473663E0
1.232695815E2,-2.421065369E0,-8.409063263E0,2.010020142E0
1.232795085E2,-3.596421204E0,-1.189860672E1,1.581611023E0
1.232894345E2,-4.620890808E0,-1.577764023E1,2.091001740E0
1.232993615E2,-5.758525085E0,-1.943348785E1,3.991898804E0
1.233092885E2,-6.275100861E0,-2.185111038E1,7.542515259E0
1.233192155E2,-5.681136017E0,-2.294159271E1,1.137544464E1
1.233291425E2,-4.102967834E0,-2.379556686E1,1.413884811E1
1.233390695E2,-1.956581268E0,-2.509441589E1,1.468895416E1
1.233489965E2,-8.364605713E-1,-2.789284653E1,1.333202591E1
1.233589225E2,-7.289840698E-1,-3.069546844E1,1.094329330E1
1.233688495E2,2.095642090E-2,-3.129482208E1,7.508535919E0
1.233787765E2,8.797206116E-1,-3.007964905E1,3.717519379E0
1.233887035E2,1.495090942E0,-2.791365326E1,5.125341797E-1
1.233986305E2,1.556912384E0,-2.522299850E1,-1.421893158E0
1.234085575E2,9.165440369E-1,-2.249207748E1,-1.233734436E0
1.234184845E2,-3.143463135E-2,-2.004840912E1,1.948947144E-1
1.234284115E2,-7.093748474E-1,-1.792058395E1,1.186582489E0
1.234383375E2,-6.385720825E-1,-1.522379196E1,1.251697083E0
1.234482645E2,-1.104702759E-1,-1.219020035E1,3.260220337E-1
1.234581915E2,5.254074097E-1,-9.468110962E0,-1.132544861E0
1.234681185E2,1.287772064E0,-7.050488434E0,-2.883603516E0
1.234780455E2,2.042352905E0,-4.959486694E0,-4.145329742E0
1.234879725E2,2.650089111E0,-3.325185242E0,-4.540957031E0
1.234978995E2,3.051254883E0,-2.186652832E0,-4.253105621E0
1.235078255E2,3.367846527E0,-1.233734436E0,-3.399879913E0
1.235177525E2,3.590882721E0,-4.429289246E-1,-2.624342651E0
1.235276795E2,3.727249146E0,-9.669891357E-2,-2.007325745E0
1.235376065E2,4.007316742E0,1.197509766E-1,-1.387165375E0
1.235475335E2,4.305945740E0,5.626799011E-1,-9.068142700E-1
1.235574605E2,4.259841614E0,8.270301819E-1,-7.810757446E-1
1.235673875E2,4.157454529E0,9.470805359E-1,-8.672964478E-1
1.235773145E2,3.896547089E0,9.547146606E-1,-9.596543884E-1
1.235872405E2,3.485501862E0,1.026415558E0,-8.849597168E-1
1.235971635E2,3.045117645E0,1.020428009E0,-5.665718079E-1
1.236070905E2,2.473007355E0,7.661068726E-1,-6.017486572E-2
1.236170175E2,1.848356323E0,3.436853027E-1,4.821473694E-1
1.236269445E2,1.319506073E0,-1.842668152E-1,1.085692291E0
1.236368715E2,9.427395630E-1,-7.731422424E-1,1.795516205E0
1.236467985E2,5.924679565E-1,-1.362017670E0,2.463876343E0
1.236567255E2,3.478765869E-1,-1.736239471E0,2.819536743E0
1.236666515E2,1.233435059E-1,-2.200274506E0,2.816542969E0
1.236765785E2,1.017883301E-2,-2.923869781E0,2.884950714E0
1.236865055E2,4.079017639E-1,-3.773802338E0,3.192710724E0
1.236964325E2,8.300239563E-1,-5.201084290E0,3.586841125E0
1.237063595E2,1.138682098E0,-6.659351807E0,4.056863708E0
1.237162865E2,2.063758392E0,-7.610773315E0,4.591402130E0
1.237262135E2,2.810256042E0,-9.049581299E0,4.249363403E0
1.237361395E2,2.775528259E0,-1.161898819E1,3.399730225E0
1.237460665E2,3.064577179E0,-1.437370972E1,2.712509308E0
1.237559935E2,3.857178955E0,-1.732691849E1,2.317331085E0
1.237659205E2,4.076622620E0,-2.156355835E1,1.425036621E0
1.237758475E2,4.359983368E0,-2.676045135E1,1.697769470E0
1.237857745E2,4.105063477E0,-3.106744492E1,2.845732269E0
1.237957015E2,3.326831818E0,-3.276551376E1,3.844904480E0
1.238056275E2,2.842738495E0,-3.270653641E1,5.002896423E0
1.238155545E2,2.421664124E0,-3.224639328E1,6.250252533E0
1.238254815E2,2.206262054E0,-3.138044403E1,6.774612122E0
1.238354085E2,1.677711182E0,-3.108705414E1,6.304589539E0
1.238453355E2,8.062234497E-1,-3.039519287E1,5.337151337E0
1.238552625E2,2.502795410E-1,-2.881477936E1,4.221970367E0
1.238651895E2,-2.448907471E-1,-2.674174026E1,3.289110260E0
1.238751165E2,-7.412585449E-1,-2.421379715E1,2.430196381E0
1.238850425E2,-9.027726746E-1,-2.108635071E1,1.775607605E0
1.238949695E2,-9.810598755E-1,-1.766805908E1,1.262025604E0
1.239048965E2,-1.166673889E0,-1.420740555E1,1.048120422E0
1.239148235E2,-1.526226196E0,-1.075797867E1,8.973838806E-1
1.239247505E2,-1.770667877E0,-7.480693817E0,7.640112305E-1
1.239346775E2,-2.121089172E0,-4.533771973E0,3.116519165E-1
1.239446045E2,-2.332599335E0,-2.078278198E0,-1.902543640E-1
1.239545315E2,-2.031725006E0,6.646179199E-2,-3.848497009E-1
1.239644575E2,-1.559906158E0,1.947001190E0,-7.442523193E-1
1.239743845E2,-8.116122437E-1,3.755690002E0,-1.426832886E0
1.239843115E2,-7.424560547E-2,5.065466309E0,-2.465073853E0
1.239942385E2,3.480262756E-1,5.391937408E0,-3.038231964E0
1.240041655E2,7.000941467E-1,5.246589661E0,-3.075055389E0
1.240140925E2,8.993298340E-1,4.814288635E0,-2.678829346E0
1.240240195E2,1.142873383E0,4.189787292E0,-2.147284698E0
1.240339455E2,1.294807434E0,3.145558777E0,-1.477876740E0
1.240438725E2,1.317859497E0,2.165247345E0,-6.423143005E-1
1.240537995E2,1.414708099E0,1.750160522E0,2.415975952E-1
1.240637265E2,1.270108795E0,1.501677246E0,1.503922577E0
1.240736535E2,7.659571838E-1,1.234033813E0,2.963387604E0
1.240835805E2,4.191284180E-2,1.065783691E0,4.260739746E0
1.240935075E2,-5.819897461E-1,9.087602234E-1,5.203479309E0
1.241034345E2,-1.201850739E0,7.574249268E-1,5.589227142E0
1.241133605E2,-1.786385193E0,6.724017334E-1,5.473817139E0
1.241232875E2,-2.193538513E0,5.448669434E-1,5.435796204E0
1.241332145E2,-2.396516418E0,4.909790039E-1,5.641019440E0
1.241431415E2,-2.173180847E0,4.394860840E-1,5.673651581E0
1.241530685E2,-1.797312469E0,1.953437805E-1,5.295238495E0
1.241629955E2,-1.241069183E0,-8.577163696E-2,4.666845245E0
1.241729225E2,-5.239105225E-1,-4.941224670E-1,3.751648407E0
1.241828485E2,2.977308655E-1,-1.098565521E0,2.644700317E0
1.241927755E2,1.176403656E0,-1.906435547E0,1.200653229E0
1.242027025E2,1.940414886E0,-3.857029266E0,8.517288208E-2
1.242126295E2,2.521805878E0,-6.880292358E0,-2.984793091E-1
1.242225565E2,2.805166626E0,-1.013213013E1,1.710942078E-1
1.242324835E2,2.138453064E0,-1.386132523E1,4.939727783E-1
1.242424105E2,2.053579559E0,-1.722812393E1,1.083446960E0
1.242523365E2,2.788850555E0,-2.038760376E1,1.074315948E0
1.242622635E2,4.254752197E0,-2.491508881E1,5.237608337E-1
1.242721905E2,6.103407898E0,-3.175346832E1,1.082548828E0
1.242821175E2,7.246430969E0,-4.153757217E1,3.795656891E0
1.242920445E2,8.789122925E0,-4.936838791E1,8.238567810E0
1.243019715E2,1.028436356E1,-5.037369736E1,1.151046387E1
1.243118985E2,9.804162140E0,-4.581911865E1,1.308982956E1
1.243218255E2,8.814869385E0,-3.808649872E1,1.320583832E1
1.243317515E2,8.004454651E0,-3.064666992E1,1.160117523E1
1.243416785E2,7.369475098E0,-2.469893829E1,8.903934174E0
1.243516055E2,6.653064880E0,-2.037263489E1,5.744304657E0
1.243615325E2,5.555996246E0,-1.672546921E1,2.505190430E0
1.243714595E2,5.176535339E0,-1.280616943E1,4.290078735E-1
1.243813865E2,4.677024078E0,-9.514813843E0,-8.533753967E-1
1.243913135E2,4.308041382E0,-6.816375275E0,-1.445543976E0
1.244012405E2,4.035158844E0,-4.175716553E0,-1.568737793E0
1.244111665E2,3.395389252E0,-1.610051880E0,-1.715732117E0
1.244210935E2,2.676733704E0,6.378236389E-1,-1.735491028E0
1.244310205E2,1.959874420E0,2.379601593E0,-1.630858612E0
1.244409475E2,1.286574554E0,3.550766144E0,-1.539249115E0
1.244508745E2,8.008346558E-1,4.295018463E0,-1.637295227E0
1.244608015E2,4.647834778E-1,4.548441467E0,-1.615141296E0
1.244707285E2,3.917353821E-1,4.204157410E0,-1.901196442E0
1.244806545E2,6.200106812E-1,3.407813416E0,-2.559976501E0
1.244905815E2,9.660910034E-1,2.468217316E0,-3.117417297E0
1.245005085E2,1.305585022E0,1.655706940E0,-3.079546051E0
1.245104355E2,1.619781647E0,1.284778290E0,-2.528841248E0
1.245203625E2,1.657353516E0,1.353635101E0,-1.542392578E0
1.245302895E2,1.454674988E0,1.500030670E0,-5.701643372E-1
1.245402165E2,1.050515442E0,1.729503479E0,5.038522339E-1
1.245501425E2,6.412664795E-1,1.932331696E0,1.417252808E0
1.245600695E2,1.323248291E-1,1.736538849E0,2.304308167E0
1.245699965E2,-3.079096985E-1,1.264270935E0,3.088826752E0
1.245799235E2,-6.297404480E-1,8.280780029E-1,3.538940735E0
1.245898512E2,-8.562194824E-1,5.887257385E-1,3.809428253E0
1.245997782E2,-1.151255951E0,1.652563477E-1,3.989503784E0
1.246097052E2,-1.450783081E0,-3.439846802E-1,4.190984802E0
1.246196322E2,-1.506167908E0,-7.277865601E-1,4.261488190E0
1.246295582E2,-1.518143005E0,-1.028810577E0,4.056115265E0
1.246394852E2,-1.162183228E0,-1.053509216E0,3.698808289E0
1.246494122E2,-8.202941895E-1,-1.378184052E0,3.730242920E0
1.246593392E2,-1.011296997E0,-2.087259521E0,3.931574249E0
1.246692662E2,-1.281335449E0,-2.816093903E0,3.959865417E0
1.246791932E2,-1.434167633E0,-4.368515625E0,4.285588074E0
1.246891202E2,-7.420069885E-1,-6.417754211E0,4.982389069E0
1.246990462E2,-2.263293457E-1,-8.311765594E0,4.900060272E0
1.247089732E2,1.960922241E-1,-1.049841843E1,3.985162811E0
1.247189002E2,4.632865906E-1,-1.378737900E1,2.324516144E0
1.247288272E2,5.821394348E-1,-1.822460175E1,5.831872559E-1
1.247387542E2,8.643026733E-1,-2.255704239E1,-6.538403320E-1
1.247486812E2,2.133064270E0,-2.617412064E1,-3.607498169E-1
1.247586082E2,3.436104584E0,-2.878199753E1,1.584604797E0
1.247685352E2,4.895419922E0,-3.165587128E1,4.565206604E0
1.247784612E2,5.742358704E0,-3.498644531E1,8.116272125E0
1.247883882E2,5.374573517E0,-3.793830688E1,1.159174484E1
1.247983152E2,5.040917358E0,-3.810835327E1,1.430485291E1
1.248082422E2,4.606071625E0,-3.571632751E1,1.560415100E1
1.248181692E2,4.376898193E0,-3.150723038E1,1.414693130E1
1.248280962E2,4.856351166E0,-2.597653152E1,1.048988617E1
1.248380232E2,5.790408783E0,-2.053714279E1,6.778204651E0
1.248479492E2,6.909481659E0,-1.615096390E1,3.162922668E0
1.248578762E2,8.058791656E0,-1.293071045E1,-3.529660034E-1
1.248678032E2,8.649613037E0,-1.062685135E1,-3.002606049E0
1.248777302E2,8.581354980E0,-8.607550507E0,-4.260739746E0
