Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.058854542,4.89916214,-4.36327652,-4.112547913
1.068847542,4.598287811,-3.949985962,-3.940256195
1.078839542,3.664529572,-4.508923645,-3.294499054
1.088831542,1.960173798,-5.514083405,-2.975662079
1.098823542,0.369581451,-6.26701767,-2.903661804
1.108815542,-0.318537598,-6.443201294,-2.316582642
1.118808542,-2.378404083,-6.140530701,-1.266216888
1.128800542,-3.063978424,-6.899003448,-0.940943298
1.138792542,-1.50003067,-8.059989166,0.663719788
1.148784542,-0.625848541,-8.533753967,2.863545227
1.158777542,-1.050814819,-9.432934113,4.497547302
1.168769542,-2.126777344,-10.70064789,4.256099396
1.178761542,-1.627715149,-11.74981613,4.102967834
1.188753542,0.933159485,-11.66883453,4.274062042
1.198745542,2.578986969,-11.47304169,4.99511261
1.208738542,3.916605377,-11.61913788,5.488935699
1.218730542,6.641987915,-10.79270645,5.668711853
1.228722542,9.221124573,-10.13108231,5.334756317
1.238714542,10.1604213,-10.30951126,4.174968109
1.248707542,10.8450975,-9.958341522,1.400038605
1.258699542,12.62684235,-10.21281235,-9.259444885
1.268691542,16.04977432,-8.180338898,-22.75418243
1.278683542,13.60191467,-6.832541656,-12.56382339
1.288675542,13.67436401,-7.224875793,-2.034569092
1.298668542,16.2093425,-8.514593811,-1.126257935
1.308660542,15.10314285,-11.47693359,-0.952768707
1.318652542,14.77487549,-14.67054245,-3.428171082
1.328644542,13.81477203,-18.67007538,-4.910538483
1.338637542,12.39856705,-20.47756668,-3.664828949
1.348629542,13.1184201,-18.05739944,-4.061504059
1.358621542,13.91626099,-15.13323029,-2.652035065
1.368613542,12.96753387,-12.36758148,1.271306305
1.378605542,14.42385544,-11.86926773,-0.81325882
1.388598542,14.22177567,-13.95398254,-0.928219757
1.398590542,11.23937759,-13.46450043,-1.082548828
1.408582542,10.34813095,-14.90046432,-3.430566101
1.418574542,10.63927551,-12.11730194,-6.281836853
1.433045458,1.642234955,4.921166382,7.882458344
1.443038458,1.480571136,4.781955872,7.754474487
1.453030458,1.195713501,4.698429565,7.548802185
1.463022458,1.001417542,4.740641785,7.238497467
1.473014458,0.832269287,4.843328247,7.0018396
1.483007458,0.747545471,5.061125336,7.076534271
1.492999458,0.278121643,5.140759735,7.481442261
1.502991458,-0.211659851,5.035378876,7.583080902
1.512984458,-0.441881104,4.590653687,7.606132965
1.522976458,-0.430205383,4.111500092,8.121361542
1.532968458,0.018411713,3.864064636,8.539741516
1.542960458,0.373173981,3.894451447,8.880133667
1.552953458,0.298479309,4.107308807,8.761879578
1.562945458,-0.050145721,4.099375305,8.874894562
1.572937458,-0.268691254,3.988905029,8.920100555
1.582930458,-0.061222687,3.90223526,8.688232727
1.592922458,0.357157288,4.058210907,8.343948669
1.602914458,0.735420685,4.373904419,7.960296478
1.612907458,0.843196564,4.594096527,7.961943054
1.622899458,0.628243561,4.54814209,8.181985474
1.632891458,0.386047211,4.49784668,8.200696564
1.642883458,0.440384216,4.575684814,8.361312561
1.652876458,0.650996246,4.729864197,8.4550177
1.662868458,0.447269898,4.745581512,8.496631165
1.672860458,0.255219269,4.736749878,8.688083038
1.682853458,0.188907166,4.938679962,8.495134277
1.692845458,0.054037628,4.979694672,9.078171844
1.702837458,0.118254089,4.895120544,9.60058548
1.712829458,0.497415619,4.678670654,9.532776489
1.722822458,0.462388458,4.54350174,9.487869873
1.732814458,0.253722382,4.629273376,9.196425934
1.742806458,0.170196075,4.775369568,8.838071136
1.752799458,0.306412811,4.781357117,8.972042542
1.762791458,0.43289978,4.790488129,9.079219666
1.772783458,0.560883637,4.922812958,9.187743988
1.782776458,0.330812073,4.886737976,9.377249908
1.792768458,0.095651093,4.7563591,9.449250183
1.802760458,0.022153931,4.613556061,9.66495163
1.812752458,-0.054935761,4.625231781,9.82167572
1.822745458,0.026494904,4.573589172,9.860894165
1.832737458,-0.004939728,4.395609283,9.824370117
1.842729458,-0.009430389,4.18769165,9.891580353
1.852722458,0.077838135,4.1233255,9.664801941
1.862714458,0.301323395,4.255051575,9.40868454
1.872706458,0.599353638,4.336631927,9.204958191
1.882699458,0.852477264,4.366569672,9.2366922
1.892691458,0.855920105,4.398004303,9.326655121
1.902683458,0.810414734,4.290976868,9.893825684
1.912675458,0.743653565,4.03096756,10.23287064
1.922668458,0.596659241,3.673510895,10.07524841
1.932660458,0.430504761,3.313060455,9.854158173
1.942652458,0.103434906,3.020718384,9.865983582
1.952645458,-0.070353699,2.732567596,9.891131287
1.962637458,-0.097896423,2.517913971,10.19410126
1.972629458,0.148341522,2.389181671,10.52895493
1.982621458,0.492775269,2.240391083,10.58538757
1.992614458,0.49966095,2.129172363,10.55021072
2.002606458,0.210312653,2.153272247,10.44872177
2.012598458,-0.178129578,2.231559448,9.810149689
2.022591458,-0.361348572,2.349813538,8.969198456
2.032583458,-0.31240036,2.614912262,7.98813858
2.042575458,-0.0490979,2.968327332,7.241341553
2.052568458,0.292940826,3.288810883,7.199877777
2.062560458,0.635278931,3.441493378,7.517217865
2.072552458,0.637224884,3.546125793,7.663912811
2.082544458,0.680035858,3.680097198,8.060288544
2.092537458,0.618214417,3.649860077,8.595874786
2.102529458,0.5640271,3.438499603,8.727151794
2.112521458,0.584235077,3.298390961,8.633746033
2.122514458,0.562979279,3.132835236,8.497678986
2.132506458,0.478255463,2.707419891,8.396190033
2.142498458,0.342038727,2.402503967,8.363707581
2.152490458,0.154179382,2.320025482,8.379873962
2.162483458,-0.038170624,2.223775635,8.905880127
2.172475458,0.029189301,2.230661316,9.474846954
2.182467458,0.217048645,2.379451904,9.550439758
2.192460458,0.21180954,2.490820312,9.3256073
2.202452458,0.586779785,2.669398956,8.974736938
2.212444458,1.654808807,3.246748352,8.629105682
2.222437458,2.475552063,3.720812531,8.285869446
2.232429458,2.93105484,4.005819855,8.098309479
2.242421417,3.384461975,4.267176361,7.80566803
2.252413417,3.187471619,4.40189621,7.68516861
2.262406417,2.077080688,4.464316406,7.475454712
2.272398417,1.260528717,4.364623718,6.963968353
2.282390417,1.343905334,4.202211456,7.017706604
2.292383417,1.908531189,4.226760406,7.367529144
2.302375417,1.651964722,4.336931305,7.729775848
2.312367417,1.722917175,4.503085785,7.501051483
2.322359417,2.28754303,4.580624542,4.927004242
2.332352417,2.712060242,4.592300262,6.321204987
2.342344417,2.99078064,4.903652802,8.84585495
2.352336417,2.113754425,5.176086273,8.190068665
2.362329417,1.641336823,5.077291718,8.234376526
2.372321417,1.348845062,4.752018127,8.45037735
2.383214208,2.283651123,6.11717926,7.938741302
2.393206208,1.981429596,6.2891716,7.18311264
2.403198208,1.725461884,6.466552734,6.802454224
2.413190208,2.123334503,6.968608704,7.828720093
2.423182208,2.736010437,6.781048737,8.286019135
2.433174208,4.218377838,6.980883179,8.761729889
2.443166208,3.539838867,7.434889069,8.908724213
2.453157208,2.45489502,7.124734039,8.353828125
2.463149208,0.927171936,6.442003784,7.128326569
2.473141208,-0.257165222,5.454357605,5.859415283
2.483133208,0.051193542,4.799319763,5.977369995
2.493125208,0.346978455,4.612358551,6.823560333
2.503117208,0.383053436,4.798271942,7.544461212
2.513109208,0.164208527,5.000651093,8.101303253
2.523101208,0.011076965,5.033881989,8.642427979
2.533093208,0.299078064,5.019960938,9.015452271
2.543085208,0.538879395,5.026247864,9.304650879
2.553077208,-0.113014984,4.878954163,9.101373596
2.563069208,-0.917442169,4.501439209,8.394543457
2.573061208,-1.239272919,4.097429352,8.113278351
2.583053208,-1.772015076,3.693269806,7.855813751
2.593044208,-2.15417038,3.420387268,7.307354279
2.603036208,-2.277214508,3.383264465,7.173682251
2.613028208,-0.901275787,3.168760529,8.825497284
2.623020208,0.012274475,3.651506653,9.921667786
2.633012208,-1.53520752,4.456233215,9.037606201
2.643004208,-1.894909515,4.856949921,8.845405884
2.652996208,-1.737436981,4.789440308,8.005053406
2.662988208,-0.941392365,4.381089478,7.209008789
2.672980208,-0.890198822,4.130510559,6.782096558
2.682972208,-2.895578613,4.432432709,6.082900543
2.692964208,-3.450774078,3.619473267,5.139262848
2.702956208,-2.62568985,2.556383972,5.550757141
2.712948208,-1.88383255,1.944755859,6.976691895
2.722940208,-1.628014526,2.438728638,7.260651398
2.732932208,-1.848955078,4.312532043,6.481521606
2.742923208,-1.063238983,4.736600189,9.015901337
2.752915208,-2.252665558,3.823948059,9.833501129
2.762907208,-2.939886475,2.316283264,8.651109924
2.772899208,-3.209026794,1.478176117,8.360564117
2.782891208,-2.740201721,1.589095459,7.146738281
2.792883208,-1.562750244,1.492097168,7.032675476
2.802875208,-1.270258484,1.317709808,7.146289215
2.812867208,-2.45833786,0.080083466,7.398365021
2.822859208,-3.034639435,0.072299652,7.245083771
2.832851208,-3.390599213,0.554297333,6.330036621
2.842843208,-3.766617279,0.41778122,5.330265656
2.852835208,-3.436853027,0.276026001,4.59723999
2.862827208,-3.010090485,0.150736542,3.915856934
2.872818208,-2.161954193,-0.705333252,2.776875458
2.882810208,-0.183368683,-2.345921631,1.614093475
2.892802208,0.346529388,-3.33476532,1.480421448
2.902794208,-0.613873444,-2.884950714,2.782713318
2.912786208,-0.152233429,-2.295626221,3.04811142
2.922778208,-0.246088257,-2.928809509,2.852019196
2.932770208,0.241447907,-4.405937805,3.314707031
2.942762208,-1.027613068,-5.161416779,3.644022217
2.952754208,-2.714904327,-4.69558548,3.759132843
2.962746208,-3.0258078,-4.437671814,3.857628021
2.972738208,-2.163600769,-5.235063629,3.577261047
2.982730208,-1.699416046,-5.982160034,3.305276642
2.992722208,-1.197809143,-6.641239471,4.139192505
3.002713208,-1.172062683,-7.688761139,4.795577545
3.012705208,-2.173180847,-8.821755066,5.964047699
3.022697208,-3.853436737,-9.477840729,7.315736847
3.032689208,-5.456453247,-10.20592667,7.972421265
3.042681208,-7.766898651,-10.45905029,8.601562958
3.052673208,-10.23212219,-8.803642731,7.795339508
3.062665208,-12.65109192,-8.521928558,7.216642914
3.072657208,-15.9982814,-9.517358551,8.713979187
3.082649208,-20.34868469,-11.70520889,11.14657059
3.092641208,-22.82992493,-12.49466721,13.93422363
3.102633208,-20.94728989,-10.56637711,13.87928787
3.112625208,-19.5125235,-9.967771912,13.01992493
3.122617208,-18.67531448,-10.64436493,11.31332382
3.132608208,-17.53079453,-11.13220047,9.130413208
3.142600208,-17.66506531,-10.06117767,6.209387512
3.152592208,-21.68405777,-9.208401031,2.786305847
3.162584208,-18.23463089,-10.545271,3.216960297
3.172576208,-16.09378281,-9.436526642,5.74984314
3.182568208,-17.37571701,-7.723937988,2.615061951
3.192560083,-19.94856674,-8.219557343,-3.592529297
3.202552083,-19.91847931,-8.268056488,-2.081870728
3.212544083,-20.71721832,-7.897127838,-5.920338593
3.222536083,-19.23455154,-10.46324158,-2.547702026
3.232528083,-13.49608475,-12.89044418,-0.344134369
3.242520083,-10.34738251,-15.31150955,3.16861084
3.252512083,-8.876690826,-17.21046066,5.560636597
3.262503083,-7.907306671,-18.22564957,4.997807007
3.272495083,-7.858657837,-17.69979309,4.887785797
3.282487083,-8.718918915,-16.62921936,5.141957245
3.292479083,-10.02121078,-16.16623215,5.861810303
3.302471083,-11.22171432,-15.34923111,6.132297821
3.312463083,-11.21153549,-14.22207504,5.865103455
3.322455083,-10.88701035,-12.84149597,3.284769287
3.332447083,-10.07090744,-11.29116989,1.013991394
3.342439083,-8.906029816,-10.50964508,4.223317566
3.352431083,-7.414381714,-10.34229309,6.449188843
3.362423083,-5.881269836,-9.31273407,5.760021973
3.372414083,-5.124743042,-8.667725372,5.313051453
3.382406083,-3.034639435,-8.502469025,4.916825409
3.392398083,-2.125729523,-8.04786438,10.17913239
3.402390083,-5.297184448,-8.518635406,11.18054993
3.412382083,-6.197412415,-9.547146606,15.99528763
3.422374083,1.387464752,-4.26148819,-1.722917175
3.432366083,2.89363266,0.580043793,-14.35365143
3.442358083,1.820364532,0.307011566,-4.748874664
3.452350083,1.657353516,-0.912053375,2.05582489
3.462342083,2.335593109,-3.310515747,4.29891037
3.472334083,3.921545105,-3.650907898,2.484982452
3.482325083,3.690725098,-2.851719818,-0.690963135
3.492317083,0.819845123,-3.278781738,0.043409729
3.502309083,-1.658401337,-4.914580078,2.353705444
3.512301083,-2.828218689,-5.716163177,2.249372406
3.522293083,-3.465892639,-6.355184326,1.40063736
3.532285083,-4.074526978,-5.971831512,1.254690857
3.542277083,-4.466561737,-4.652774506,1.059347076
3.552269083,-4.102518768,-3.760180664,0.498912506
3.562261083,-4.771327972,-3.448079681,0.599203949
3.572253083,-4.051175537,-2.286046143,0.057031403
3.582245083,-2.879412231,-2.234104156,0.162711639
3.592237083,-0.800535278,-3.129242706,0.799786835
3.602228083,0.289198608,-2.781964874,1.141226807
3.612220083,0.261057129,-2.328707428,0.089364166
3.622212083,0.440982971,-2.421364746,-0.636326752
3.632204083,-1.111738129,-2.027084656,-1.645977173
3.642196083,-2.513722687,-2.922223206,-3.526366882
3.652188083,-2.082170105,-6.05640564,-1.898352356
3.662180083,-0.946032715,-8.043822784,0.171543274
3.672172083,-1.560355225,-9.456285553,1.260079651
3.682164083,-1.567390594,-8.039930878,-0.755179596
3.692156083,-3.622017975,-7.422614594,-2.146536255
3.702147083,-5.849685516,-8.824599152,-2.054178314
3.712139083,-8.152347107,-9.136999512,-0.378263397
3.722131083,-8.145760803,-8.52058136,-0.668210449
3.732123083,-8.385412445,-9.830507355,-2.415377197
3.742115083,-8.540939026,-10.06102798,-2.486928406
3.752107083,-8.242908783,-10.51832703,-1.833237762
3.762099083,-7.727979584,-11.38981476,-1.057251434
3.772091083,-7.582931213,-11.14746872,-3.758833466
3.782083083,-8.444689178,-10.72789124,-4.682113495
3.792075083,-8.72879837,-10.9738298,-4.327051849
3.802067083,-9.012608185,-10.83282303,-4.03560791
3.812058083,-10.02210892,-10.24619293,-3.146007843
3.822050083,-10.2837648,-9.503587189,-3.004552002
3.832042083,-8.368048553,-8.860823822,-4.733157349
3.842034083,-7.773035889,-9.644294586,-4.638853455
3.852026083,-7.737559662,-10.04830444,-3.417094116
3.862018083,-7.758516083,-11.58785294,-2.888692932
3.872010083,-7.013665009,-12.73177414,-1.906285858
3.882002083,-4.940476227,-13.5086586,-0.461190949
3.891994083,-3.396137695,-13.30583038,0.264350281
3.901986083,-2.765798492,-15.83482132,0.4552034
3.911977083,-3.455863495,-15.64681229,0.321231995
3.921969083,-4.730762329,-11.78978302,-0.132773895
3.931961083,-4.272415466,-10.29648834,0.19654129
3.941953083,-3.616030426,-9.53502182,1.419049072
3.951945083,-2.930156708,-8.987610168,1.994153137
3.961937083,-2.726729736,-7.852969666,1.640738068
3.971929083,-2.430495758,-8.077652435,2.424807587
3.981921083,-1.589694214,-7.348818054,2.634820862
3.991913083,-1.625769196,-6.208190002,2.425855408
4.001905083,-1.295555878,-6.882986755,1.965412903
4.011896083,-1.21921463,-7.512577515,2.017803955
4.021888083,-2.221829681,-6.565197601,2.14129715
4.031880083,-4.500241699,-8.895551605,1.359772339
4.041872083,-4.893024902,-8.943601685,0.1088237
4.051864083,-6.086343384,-7.724087677,-1.094823303
4.061856083,-7.838300171,-6.998396759,-2.503094788
4.071848083,-9.460476837,-6.523584137,-2.816243591
4.081840083,-6.959926758,-7.139253845,-2.645448761
4.091832083,-3.873045959,-5.969885559,-1.697619781
4.101824083,-0.756077728,-3.7384758,-0.425115967
4.111815083,-1.487756195,-3.811823273,-1.04602478
4.121807083,-3.220852203,-5.475164337,0.723295898
4.131799083,-4.205654297,-7.015461273,1.032702484
4.141791083,-3.2142659,-6.842271423,2.411185913
4.151783083,-3.556903381,-5.985303497,4.509672089
4.161775083,-2.922223206,-4.169878693,3.861968994
4.171767083,-2.054477692,-2.979703674,2.11899353
4.181759083,-3.132685547,-3.421435089,0.73362442
4.191751458,-5.21036499,-4.179608459,1.77381134
4.201743458,-4.718487854,-5.057532806,1.162033539
4.211735458,-4.097129974,-6.017336884,-0.361049194
4.221726458,-3.629502411,-6.944957886,1.306632843
4.231718458,-5.817801819,-9.488318939,5.999823303
4.241710458,-3.656895447,-9.27755722,2.903961182
4.251702458,-1.963466949,-8.46789093,1.007255402
4.261694458,-3.322790222,-8.90902359,1.131946106
4.271686458,-3.577560425,-9.714648285,-0.500259705
4.281678458,-4.190535736,-10.5704187,-2.02304306
4.291670458,-4.631069641,-11.01948486,-2.048490143
4.301662458,-5.231770477,-11.38981476,-0.963546295
4.311654458,-6.481671295,-12.45485001,0.068258057
4.321645458,-7.104376373,-13.029505,-0.007334747
4.331637458,-6.845414886,-12.55214767,-0.44816803
4.341629458,-6.380182343,-12.82547928,0.431253204
4.351621458,-5.484744415,-13.29340622,1.080602875
4.361613458,-5.473218384,-13.61224319,0.911155243
4.371605458,-5.686225433,-13.45671661,-0.046702881
4.381597458,-5.616021423,-12.32941086,-0.56627243
4.391589458,-4.957840118,-11.29670837,-0.829275513
4.401581458,-3.828438721,-12.12119385,-2.844834137
4.411573458,-3.097957764,-12.49571503,-2.548899536
4.421564458,-1.15365097,-5.077441406,0.750090179
4.431556458,-1.693428497,-5.108277283,7.108118591
4.441548458,0.872984619,-4.124223633,1.537901917
4.451540458,1.542093201,-4.763544159,-2.14713501
4.461532458,1.208886108,-4.664300537,-1.175355835
4.471524458,0.286354523,-2.114053802,-0.796493683
4.481516458,-0.147293701,-0.35341507,-1.627864838
4.491508458,-0.175734558,-1.287622375,-6.258186035
4.501500458,-0.03158432,-7.335795135,-7.441625061
4.511492458,0.673748932,-10.28286667,-9.451345825
4.521483458,1.266366577,-14.25081528,-10.93610825
4.531475458,0.772393799,-9.894723816,-6.181994476
4.541467458,0.620010681,-7.435487823,-2.105521545
4.551459458,0.328866119,-11.0654393,1.910926208
4.561451458,0.037721558,-14.67548218,3.477119293
4.571443458,-2.435435486,-17.89124496,-4.329895935
4.581435458,-6.663543091,-20.91046646,-7.037465515
4.591427458,-8.261619873,-22.60344589,-3.904480591
4.601419458,-6.301446075,-24.26109879,-2.947670288
4.611411458,-2.158661041,-28.09986603,-2.691702576
4.621402458,-0.64934967,-26.98842728,1.067729645
4.631394458,-6.053561554,-18.56693985,2.909799042
4.641386458,-6.642137604,-9.49176178,1.162183228
4.651378458,-3.737577667,-4.72836731,2.759511566
4.661370458,-1.850302277,-1.285826111,2.744692383
4.671362458,-0.313747559,3.774251404,1.261127472
4.681354458,0.337248688,10.33899994,0.648152161
4.691346458,3.343447266,2.901117096,3.084785156
4.701338458,5.289400635,-0.61192749,1.604812775
4.711329458,5.258864136,-0.379760284,1.005608826
4.721321458,4.668940887,-1.351389771,1.246757355
4.731313458,4.432881775,-2.197280731,0.901724854
4.741305458,4.107757874,-3.149600372,0.784967651
4.751297458,3.298840027,-4.052522736,0.202528839
4.761289458,2.145189056,-5.127138062,-1.297202454
4.771281458,1.202748871,-6.20145401,-3.223396912
4.781273458,-1.21337677,-8.215665436,-6.08679245
4.791265458,-4.824916534,-11.61539566,-10.0117804
4.801257458,-8.644673309,-15.75458817,-14.51950653
4.811248458,-16.28224091,-22.14569778,-16.18239853
4.821240458,-21.69872726,-26.53008041,-13.65685043
4.831232458,-18.12011902,-24.90610748,-10.92488159
4.841224458,-12.56187744,-19.09638885,-8.963959351
4.851216458,-7.714657288,-13.77061386,-7.274123383
4.861208458,-3.676654358,-9.60058548,-5.990243225
4.871200458,-0.858015747,-5.933960266,-4.825664978
4.881192458,0.884959717,-3.770958252,-4.737498322
4.891184458,1.659748535,-3.854933624,-3.86241806
4.901176458,2.612966309,-5.873336334,-3.467239838
4.911167458,2.879861298,-9.266031189,-4.157155151
4.921159458,2.062560883,-12.70917114,-3.027304688
4.931151458,1.174607391,-16.28313904,-1.494492188
4.941143458,2.005828857,-18.90568542,-2.116748199
4.951135458,1.601669312,-16.9100354,0.303119659
4.961127458,-0.007933502,-12.07643692,2.147284698
4.971119458,0.855171661,-7.474706268,-3.007695465
4.981111458,2.246228943,-4.921465759,-6.790778503
4.991103458,1.596430206,-5.281167755,-1.453028412
5.001094458,0.937949524,-5.845943298,4.929399261
5.011086458,0.795745239,-6.058351593,6.042185211
5.021078458,1.536405029,-6.572083282,5.567522278
5.031070458,2.767744446,-7.285499725,4.928052063
5.041062458,3.270848236,-8.115972748,4.557572479
5.051054458,3.363355865,-9.396260376,4.314028931
5.061046458,3.305576019,-10.85228256,3.831731873
5.071038458,2.799478455,-12.12852859,3.05739212
5.081030458,1.406924286,-12.81260605,1.8592836
5.091021458,-0.361797638,-12.8491301,-0.094453583
5.101013458,-2.701282654,-12.67100052,-2.496658173
5.111005458,-5.604345703,-12.21534805,-4.706363068
5.120997458,-7.350314941,-10.92263626,-5.541326752
5.130989458,-7.017257538,-9.281598816,-5.1624646
5.140981458,-5.198838959,-7.67109787,-3.585793304
5.150973458,-3.414699097,-6.408922577,-1.370699615
5.160965458,-2.072440338,-5.564378815,0.263152771
5.170957458,-0.661923523,-5.027595062,1.437610474
5.180948458,0.106578369,-4.612358551,1.529818726
5.190940458,1.016386414,-4.692591705,1.621577911
5.200932458,1.943857727,-5.363346863,1.38776413
5.210924458,2.343825989,-6.458469543,1.464105377
5.220916458,2.472558289,-7.724836121,1.203647003
5.230908458,2.65607666,-8.9394104,0.182021484
5.240900458,2.659369812,-10.09815079,-1.10335556
5.250892458,2.263592834,-11.47169449,-3.901636505
5.260884458,0.812660065,-12.51682114,-6.578070831
5.270875458,-0.738713837,-12.83146683,-5.905519409
5.280867458,-1.261277161,-12.37955658,-2.572700043
5.290859458,-2.672692108,-11.57483002,0.128133545
5.300851458,-4.070934448,-10.94224548,1.777703247
5.310843458,-5.100044403,-10.68433182,2.563868408
5.320835458,-5.315296783,-11.4622641,2.329455872
5.330827458,-4.804858246,-12.58193573,1.294957123
5.340819458,-4.464166718,-13.33801346,0.409398651
5.350811458,-4.396357727,-13.57991043,0.073048096
5.360802458,-4.313729553,-13.77989456,-0.637224884
5.370794458,-3.923790436,-13.77705048,-0.497415619
5.380786458,-3.611689453,-13.74456802,0.418829041
5.390778458,-3.644471283,-13.87524628,0.131576386
5.400770458,-4.289929047,-13.9598204,-0.928968201
5.410762458,-5.003495178,-13.41510315,-1.580413513
5.420754458,-5.836512909,-13.34370163,-2.884501648
5.430746458,-6.667434998,-14.69628891,-3.923191681
5.440738458,-5.925877075,-14.48103653,-2.844085693
5.450729458,-4.832700348,-13.69262604,-0.313298492
5.460721458,-3.932322693,-13.92733795,3.373834076
5.470713458,-1.480421448,-14.22237442,0.915496216
5.480705458,1.766177216,-14.62922836,-2.548749847
