"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.070477858E2,3.840862885E0,-1.127305756E0,5.593867493E-1
1.070577108E2,4.402494965E0,-1.436712341E0,6.206094360E-1
1.070676358E2,4.867128754E0,-1.779200134E0,6.676116943E-1
1.070775608E2,5.271288300E0,-2.066003723E0,8.229885864E-1
1.070874858E2,5.799390106E0,-2.364033966E0,1.136287079E0
1.070974108E2,6.755002899E0,-2.770289154E0,1.361119537E0
1.071073358E2,7.775430908E0,-3.366798706E0,1.381626892E0
1.071172608E2,8.549471283E0,-3.957021332E0,1.416204987E0
1.071271858E2,9.193432159E0,-4.485123138E0,1.562600555E0
1.071371108E2,9.814790039E0,-4.895569611E0,1.741628265E0
1.071470358E2,1.030621811E1,-5.189408569E0,1.945953369E0
1.071569608E2,1.068208649E1,-5.397475891E0,2.216889954E0
1.071668858E2,1.123428818E1,-5.592071228E0,2.524500275E0
1.071768118E2,1.182196609E1,-5.810167694E0,2.733316040E0
1.071867368E2,1.238674164E1,-5.973328400E0,2.900218964E0
1.071966618E2,1.281589920E1,-5.947432251E0,2.972967682E0
1.072065868E2,1.306093964E1,-5.722001038E0,3.051853638E0
1.072165118E2,1.317754715E1,-5.526507568E0,3.162473602E0
1.072264368E2,1.327499451E1,-5.580545197E0,3.246299286E0
1.072363618E2,1.337573502E1,-5.810317383E0,3.248993683E0
1.072462868E2,1.344998062E1,-5.892646179E0,3.098855896E0
1.072562118E2,1.358020981E1,-5.847440186E0,2.812501373E0
1.072661368E2,1.374426865E1,-5.835016022E0,2.468816071E0
1.072760618E2,1.383602783E1,-5.727240143E0,2.086960144E0
1.072859868E2,1.403646103E1,-5.401816864E0,1.836381226E0
1.072959118E2,1.421848251E1,-4.880001984E0,1.619482269E0
1.073058368E2,1.418644913E1,-4.311035156E0,1.410816193E0
1.073157618E2,1.418240753E1,-3.784579926E0,1.411115570E0
1.073256868E2,1.401864807E1,-3.212170258E0,1.566941528E0
1.073356118E2,1.375265121E1,-2.793341217E0,1.859133911E0
1.073455368E2,1.370699615E1,-2.365231476E0,2.226320343E0
1.073554618E2,1.379186966E1,-2.092049561E0,2.446063385E0
1.073653868E2,1.369726639E1,-2.021396484E0,2.583178253E0
1.073753118E2,1.332394272E1,-1.851350098E0,2.654430084E0
1.073852368E2,1.275752060E1,-1.537153473E0,2.751428375E0
1.073951618E2,1.203781723E1,-1.133442993E0,2.888094177E0
1.074050868E2,1.112875763E1,-7.122189331E-1,2.884052582E0
1.074150118E2,1.011611343E1,-3.561094666E-1,2.850821686E0
1.074249368E2,9.097182312E0,-8.801696777E-2,2.770887909E0
1.074348618E2,8.115523682E0,5.867797852E-2,2.560724945E0
1.074447868E2,7.213798828E0,9.160949707E-2,2.295925598E0
1.074547118E2,6.467301178E0,-1.047821045E-2,2.057770844E0
1.074646368E2,5.902525635E0,-1.749861145E-1,1.738035736E0
1.074745618E2,5.413791962E0,-3.794609070E-1,1.318757629E0
1.074844868E2,4.855003967E0,-5.111869812E-1,1.071920929E0
1.074944118E2,4.379293213E0,-5.414241028E-1,9.165440369E-1
1.075043368E2,3.974983978E0,-5.065466309E-1,6.971003723E-1
1.075142618E2,3.615281982E0,-5.173242188E-1,5.204676819E-1
1.075241868E2,3.370989990E0,-5.233117676E-1,4.191284180E-1
